playlist_name,track_name,artist_name,track_id,popularity,duration_ms,explicit,duration_min
Love,Chasing Cars,Snow Patrol,11bD1JtSjlIgKgZG2134DZ,4,267933,False,4.46555
Love,Somebody That I Used To Know,Gotye,4wCmqSrbyCgxEXROQE6vtV,77,244973,False,4.082883333333333
Love,Breakeven,The Script,38xWaVFKaxZlMFvzNff2aW,67,261426,False,4.3571
Love,Everlong,Foo Fighters,07q6QTQXyPRCf7GbLakRPr,58,249986,False,4.166433333333333
Love,Sweet Child O' Mine,Guns N' Roses,7o2CTH4ctstm8TNelqjb51,13,354520,True,5.908666666666667
Love,Are You With Me - Radio Edit,Lost Frequencies,477daPpd3DnneaHhvjM35l,1,138842,False,2.314033333333333
Love,Elastic Heart,Sia,6kwAbEjseqBob48jCus7Sz,80,257200,False,4.286666666666667
Love,We Found Love (feat. Rihanna),Calvin Harris,0385HqYimoTQaHZP17KwG1,27,215520,False,3.592
Love,I've Got You Under My Skin - Remastered 1998,Frank Sinatra,3aEJMh1cXKEjgh52claxQp,70,223760,False,3.7293333333333334
Love,Come Away With Me,Norah Jones,0Cvjlph1WGbwZY1PlMEtJY,0,198146,False,3.3024333333333336
Love,Don't Know Why,Norah Jones,6ybViy2qrO9sIi41EgRJgx,1,186146,False,3.1024333333333334
Love,You Make Me Feel So Young - Remastered 1998,Frank Sinatra,2WaYW84yWij5NSCpgSeU2R,69,177400,False,2.9566666666666666
Love,Heartbeats,José González,5YqpHuXpFjDVZ7tY1ClFll,63,161680,False,2.6946666666666665
Love,Best Friend (Feat. Nick Carter Green),Josh K,3kIRQ5COF6GkZMWkeCC4n6,0,181316,True,3.021933333333333
Love,Fallin',Alicia Keys,0KQx6HOpJueiSkztcS0r7D,80,210200,False,3.5033333333333334
Love,We Belong Together,Mariah Carey,3LmvfNUQtglbTrydsdIqFU,73,201400,False,3.3566666666666665
Love,Be Without You - Kendu Mix,Mary J. Blige,2YegxR5As7BeQuVp2U6pek,0,246333,False,4.10555
Love,At Your Best (You Are Love),Aaliyah,4lRrk574qIHpoEEKC1zuam,65,291400,False,4.8566666666666665
Love,Wherever You Will Go,The Calling,37qI0mchgzUSeUhPiwUWPY,59,209360,False,3.489333333333333
Love,Your Body Is a Wonderland,John Mayer,7vFv0yFGMJW3qVXbAd9BK9,72,249626,False,4.160433333333334
Love,Pieces Of Me,Ashlee Simpson,7yXibbAYi4to5oQTeO738f,58,216560,False,3.6093333333333333
Love,Bleeding Love,Leona Lewis,7wZUrN8oemZfsEd1CGkbXE,79,262466,False,4.374433333333333
Love,White Flag,Dido,4kbz7rHVbyjKasuuqelccQ,58,240040,False,4.000666666666667
Love,If I Ain't Got You,Alicia Keys,3XVBdLihbNbxUwZosxcGuJ,84,228706,False,3.8117666666666667
Love,Collide,Howie Day,6dwkFmLUz6hx2CZG2EqLol,65,249120,False,4.152
Love,No One,Alicia Keys,0JEqGkvUiMTQmFY6sgL9kg,1,253813,False,4.230216666666666
Love,Beautiful,Christina Aguilera,3TCauNPqFiniaYHBvEVoHG,68,238560,False,3.976
Love,How's It Going to Be,Third Eye Blind,3Uvx1TO0Kg5HgGPk58lHXv,71,253413,False,4.22355
Love,Find Your Love,Drake,4BycRneKmOs6MhYG9THsuX,68,208946,False,3.4824333333333333
Love,Take Care,Drake,4wTMBYRE6xVTIUQ6fEudsJ,28,277386,True,4.6231
Love,Marvins Room,Drake,2z3htsNRuhDN923ITatc56,29,347226,True,5.7871
Love,Doing It Wrong,Drake,06UZYUYbMqpaawLgoKwSw9,20,265120,True,4.418666666666667
Love,How Do I Breathe,Mario,1o0VqR64M85KKmWxz4JEGW,0,216893,False,3.6148833333333332
Love,Anywhere But Here,SafetySuit,6HIgbYCr7gh2bhj00948fK,42,269666,False,4.494433333333333
Love,Hollywood's Not America - Matrix Version,Ferras,5wizvr1JlRR3XWmKkOmEtV,30,195066,False,3.2511
Love,Everywhere,Michelle Branch,78NSG3Hy7IV8er5qEo9BUU,0,214826,False,3.580433333333333
Love,All You Wanted,Michelle Branch,0kr6d8wHDQPlzuET33NVn6,65,217680,False,3.628
Love,Are You Happy Now?,Michelle Branch,5B7XIcS5T76NJZFOHX30Io,55,230760,False,3.846
Love,Power Trip (feat. Miguel),J. Cole,1EbWiEra7ovNsMq3DeLSDy,0,240280,True,4.004666666666667
Love,We've Still Got Time,Greg Trooper,7cM1imGWMusdxSoW0Pe6lo,0,236204,False,3.936733333333333
Love,Elgar / Something Inside,Jonathan Rhys Meyers,73IaEvQb0u1OBkhZBq0dlT,42,290880,False,4.848
Love,"Kiss the Girl - From ""The Little Mermaid""/ Soundtrack Version",Samuel E. Wright,5yxwEIMUMv9re3fsVDIZ9A,41,163666,False,2.7277666666666667
Love,Ice Box - Radio Edit,Omarion,55rYS9Jv66HKukCHFjoxbY,31,241053,False,4.01755
Love,Fall For Your Type (feat. Drake),Jamie Foxx,7eck9XwORW9cWwnrMKt0dw,26,269493,False,4.49155
Love,Don't Wake Me Up,Chris Brown,12Ns5IphkblPmHxpRILG9t,0,222306,False,3.7051
Love,Deuces (feat. Tyga & Kevin McCall),Chris Brown,0miaKqb7WudJIeGTma5Q97,0,276560,True,4.609333333333334
Love,Up To You,Chris Brown,2w7qp71I0tSJw97COqp9NS,0,247960,False,4.132666666666666
Love,Next To You (feat. Justin Bieber),Chris Brown,1RltEvExuiM87aQIxE49i7,0,265813,False,4.4302166666666665
Love,All Back,Chris Brown,18C2AsghtTKACo8q8mb89M,0,266840,False,4.447333333333333
Love,Should've Kissed You,Chris Brown,4j45ZdMHMs2qfLrwWKyUO2,0,264680,False,4.411333333333333
Love,Crawl,Chris Brown,6D7YcZMttwhmqyWpsPF5KQ,0,236253,False,3.93755
Love,I Love U,Chris Brown,1U2YoJtekFAfwUUanuZOnW,0,182226,False,3.0371
Love,With You,Chris Brown,1j3H54xdahpAkNI0q6S89q,0,252160,False,4.2026666666666666
Love,Say Goodbye,Chris Brown,75KdMdPqZGO3FGNtpByM1p,0,289760,False,4.8293333333333335
Love,Fuck Apologies. (feat. Wiz Khalifa),JoJo,5Y1ubF8BzG4x3Jbmu8W48i,24,195413,True,3.256883333333333
Love,Love Is A Burden,Jamestown Revival,2uZuhBQlOgEvpHwlbE0j0p,0,229226,False,3.8204333333333333
Love,Humble & Kind,Lori McKenna,4ZBFIzNwC3QUn0pdqIy1JN,42,243680,False,4.061333333333334
Love,From Time,Drake,10VBBaul4zVD0reteuIHM2,0,322160,True,5.3693333333333335
Love,Heartbeat,Childish Gambino,2wAQetyvJUq9PktYPujlvl,0,272693,True,4.544883333333333
Love,All I Want Is You (feat. J. Cole),Miguel,5VA4Ispp52EA1sOqzMz3Av,79,295920,False,4.932
Love,Lotus Flower Bomb (feat. Miguel),Wale,3MAgQuClHcAV8E9CbeBS6f,68,213253,True,3.5542166666666666
Love,Bad Intentions,Niykee Heaton,7iEo3ipnJoBKW1ejz9vPYe,41,198080,False,3.3013333333333335
Love,The Ocean (feat. Shy Martin),Mike Perry,2CPqh63wRVscbceKcPxwvv,67,183414,False,3.0569
Love,Creep,Ember Island,7fu3lFEf8dVfFuvKxhTPwP,0,177143,False,2.952383333333333
Love,Heroes (we could be),Alesso,0VYQK5I08homNvX8SRS37R,1,209866,False,3.4977666666666667
Love,I Knew You,Seeing Hands,0yHZVI2kDnR1LgPae0XzzO,8,254935,False,4.248916666666666
Love,Can't Believe It (feat. Lil' Wayne),T-Pain,3xQCXDHNJXSVxECjTJCHFu,0,273826,False,4.563766666666667
Love,Everyone Falls in Love,Tanto Metro & Devonte,6nGwWIh0ATJqK9cXbLqDw8,59,228360,False,3.806
Love,Losin Control,Russ,1jkIErXa3YNUX5QIyO6GGR,52,237506,True,3.9584333333333332
Love,Seven Words,Weyes Blood,6OGY9XHHaYUN8Z9DCHv9hY,0,277266,False,4.6211
Love,Goodbye,Russ,0KfTX3009vXNNsufFr5TwV,0,252865,False,4.214416666666667
Love,Needed Me,Rihanna,1Tt4sE4pXi57mTD1GCzsqm,0,191600,True,3.1933333333333334
Love,Summer,Calvin Harris,6YUTL4dYpB9xZO5qExPf05,82,222533,False,3.7088833333333335
Love,What Do You Mean?,Justin Bieber,6nRwc5GgNvBMkKaynhQzrm,0,207546,False,3.4591
Love,Ain't You,K. Michelle,0DUQ2LAyluw6X175MMkPq6,33,254613,True,4.24355
Love,3005,Childish Gambino,3Z2sglqDj1rDRMF5x0Sz2R,0,234213,True,3.90355
Love,Sober,Childish Gambino,6olUplztLFFfU7fMYmFXOP,0,252013,False,4.200216666666667
Love,Too Good,Drake,7fJtPlEZKxu6gvkfBFc5tW,0,263373,True,4.38955
Love,Coldest Winter,Kanye West,2RRFTLIglxHgAYQzsSLI4Y,58,164333,False,2.7388833333333333
Love,New Flame,Chris Brown,3nw9J97nUugT84SIJdjhAV,0,244133,True,4.068883333333333
Love,It Won't Stop (feat. Chris Brown) - EP Version,Sevyn Streeter,2xRYnHQdLD9ketvC01UYYT,73,281080,False,4.684666666666667
Love,Hide Away,Daya,2hsza71y54ABzmabyNDtM4,0,192381,False,3.20635
Love,Now You Know,Pell,1n4SZdJEjUP8thSPin9apw,6,222226,True,3.7037666666666667
Love,Redemption,Drake,4cRBqWBjuccCowYVHFlXK6,69,333946,True,5.565766666666667
Love,I'm Single,Lil Wayne,3C9UV0uRiF3DAKe1tCWIdU,53,333040,True,5.550666666666666
Love,Love Yourz,J. Cole,4gkl7QbQvBd3TM9PhlWFkI,0,211680,True,3.528
Love,If It Means a Lot to You,A Day To Remember,6J7cSyvSCnPwv3vqHchEfL,0,243226,False,4.053766666666666
Love,Give Me A Sign,Breaking Benjamin,6BWrIaoodtt7EX6kToWZw0,61,257693,False,4.294883333333333
Love,"Everybody's Got To Learn Sometime - From ""Eternal Sunshine of the Spotless Mind""/Soundtrack Version",Beck,10bSPg0ThnU22WhTp3OsbF,0,351826,False,5.863766666666667
Dead,Vagrant,Feint,1M85o2ruB9uTj68dIXj6dJ,47,268571,False,4.476183333333333
Dead,Fade Away,Rebelution,4TyCnstYu6LGrjka5WW6ft,57,209253,False,3.48755
Dead,Little One,Highly Suspect,5y1jgbDNgTfxoWXv3FhH2Q,58,241533,True,4.02555
Dead,The Hunger in Your Haunt,Crywolf,1UcNTRWWEB6StEoR1XwffF,0,236000,False,3.933333333333333
Dead,Cat And Mouse,The Red Jumpsuit Apparatus,4aZirFFDJlUUuvhpjY5cAH,56,208906,False,3.4817666666666667
Dead,Zero,Indianola,65mf8tIkooww6uBmtipfK0,23,215335,False,3.5889166666666665
Dead,Serotonia,Highly Suspect,0aaOrTcwzvbTni3zUarEaT,53,351386,True,5.856433333333333
Dead,Midas (feat. LILI N),Dillistone,5gWtozrcvZxOnV1Pu0WftI,0,215950,False,3.5991666666666666
Dead,A Rush of Blood to the Head,Coldplay,4JJ5zGKnb1IpERyBrfmb1y,61,351400,False,5.8566666666666665
Dead,Independently Happy,Blue October,5xPnXzhPOB8KLNa0nXNg00,28,295000,True,4.916666666666667
Dead,Mix Tape,Brand New,0VeqER57ixyKcnLsZ1zxAj,47,239280,False,3.988
Dead,Faded,Alan Walker,1brwdYwjltrJo7WHpIvbYt,3,212626,False,3.5437666666666665
Dead,Oh Comely,Neutral Milk Hotel,0aP5ZTP3o3IvqNvGZ8OUUq,0,498146,False,8.302433333333333
Dead,Rain,City and Colour,27alNoU2RwYPE2358fGn1U,34,225387,False,3.75645
Dead,Till The Sky Falls Down,Dash Berlin,0wZDzY0ITlFKYApsjunEDR,1,230146,False,3.8357666666666668
Dead,Radio,Alkaline Trio,3VVstQ0fpj4pdSPe2QZT5z,0,281040,True,4.684
Dead,Shimmer,Fuel,6DzbmjkVZpz1mrDobAoJI8,52,214040,False,3.5673333333333335
Dead,The Bridge,Chaz Thorogood,7jeCqhBn4CkORQsKtjGoUc,1,210349,False,3.5058166666666666
Dead,Oh My My,Little May,3KmLJHamQlTLegD48QcY0i,0,231524,False,3.8587333333333333
Dead,I Am the Highway,Audioslave,3bwAS8cN7Xtzvv5UurJOOX,67,334906,False,5.581766666666667
Dead,Come On Get Higher,Matt Nathanson,38YgZVHPWOWsKrsCXz6JyP,65,215173,False,3.5862166666666666
Dead,Star Mile,Joshua Radin,5VaJ9leHPd2aDgvrGBMD39,30,242000,False,4.033333333333333
Dead,F.W.Y.T.,Highly Suspect,6ddpw33D907V38fCI0GDG6,37,209040,True,3.484
Dead,Heartbreak Warfare,John Mayer,4gs07VlJST4bdxGbBsXVue,64,269720,False,4.495333333333333
Dead,Apologize,OneRepublic,1NrJYpdAi7uosDRPmSYrsG,70,208106,False,3.4684333333333335
Dead,Gravity,John Mayer,3SktMqZmo3M9zbB7oKMIF7,76,245773,False,4.096216666666667
Dead,Glitter In the Air,P!nk,4rkVLYy60O29XSgUmVsDso,0,227186,False,3.7864333333333335
Dead,Dreaming with a Broken Heart,John Mayer,7keXdrB4mz57u4b8YkCwag,57,247840,False,4.1306666666666665
Dead,Breathe Me,Sia,6hrgeEo1WQOHVeF8QMv68S,47,274933,False,4.582216666666667
Dead,For the First Time,The Script,09ZcYBGFX16X8GMDrvqQwt,66,252853,True,4.214216666666666
Dead,Thinking Of You,Katy Perry,3c9LVPh3MpeFoaAL5DBDK5,57,246410,False,4.106833333333333
Dead,Sorry,Buckcherry,0EbnUc05YEKhZRKgbrZWpq,0,228386,False,3.806433333333333
Dead,Head Over Heels,Allan Rayman,0KJKRTLVODEwtwAW6xKiNp,0,189720,False,3.162
Dead,Carry On,fun.,4115Xsna4VsStouRxMvlmu,30,278373,False,4.63955
Dead,With Or Without You,U2,4ha9ajL4Kz98uldAfuos6p,49,295515,False,4.92525
Dead,Too Close,Alex Clare,4sK96UnGx3NjBaqvfTG2dm,61,256560,False,4.276
Dead,Sail,AWOLNATION,5xhQChGGhKLWqBqX4XhtYE,4,259102,False,4.318366666666667
Dead,Little Talks,Of Monsters and Men,3a2tuvXCHbW5nuUckuHkKT,52,266600,False,4.443333333333333
Dead,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,5fnA9mkIfScSqHIpeDyvck,76,189413,False,3.1568833333333335
Dead,Someday We'll Know,New Radicals,5X0zqWSaSnulsbf74CrljV,63,217466,False,3.624433333333333
Dead,Gotta Stay High,New Radicals,07g4yFSg1m0zDrfuNXxUKx,44,185973,False,3.09955
Dead,Stereo Love,Edward Maya,1AguHaKOuggrVTebp7cZEI,66,184573,False,3.076216666666667
Dead,Breathe,Taylor Swift,49mWEy5MgtNujgT7xU3emT,44,263973,False,4.39955
Dead,Last Kiss,Taylor Swift,1D27z8xNzjW0Mwwt1NCWhJ,44,367133,False,6.118883333333334
Dead,Second Chance,Shinedown,0CwYG1UnRmOx8Q1EzElCIL,73,222066,False,3.7011
Dead,Sober,P!nk,3FgxTW3HiEqSvR9h1H4q5J,0,251426,False,4.190433333333333
Dead,Love Remains The Same,Gavin Rossdale,4dOXc4Suk5eig0jiCqCN5Y,0,249440,False,4.157333333333334
Dead,"Dance, Dance",Fall Out Boy,4QIAVbGpeb5RdAGW66kY2h,1,180266,False,3.0044333333333335
Dead,Over My Head (Cable Car),The Fray,6c8QH9FMFKj0ZgNeiyOx4v,48,236373,False,3.93955
Dead,Let Me Go - Acoustic Version,3 Doors Down,5lXn5jltHYohkBphDxYsHs,30,227640,False,3.794
Dead,Wake Me up When September Ends,Green Day,3ZffCQKLFLUvYM59XKLbVm,82,285653,False,4.760883333333333
Dead,Here Without You,3 Doors Down,7qQfI2F80t2MZcLLVuH6M2,0,236920,False,3.9486666666666665
Dead,Turn Off The Light,Nelly Furtado,4pUqtEXcZiQxpP5FPciLmb,0,276106,False,4.601766666666666
Dead,Boston,Augustana,2WZyfujzMweFLnozyUJBkW,59,245933,False,4.098883333333333
Dead,Halfway Gone,Lifehouse,1fCXSwwUHfKVC13HOTJD15,28,195306,False,3.2551
Dead,Storm,Lifehouse,72XtDGwPdas4lu1uyPKTLI,19,265693,False,4.428216666666667
Dead,Shattered (Turn The Car Around),O.A.R.,6jlqDfX8TQNxcaAz5oxYJA,64,255493,False,4.258216666666667
Enya 🦋,Only Time,Enya,6FLwmdmW77N1Pxb1aWsZmO,75,218546,False,3.6424333333333334
Enya 🦋,A Day Without Rain,Enya,0y6DSMwFO6cLKN1XB85cGV,66,156880,False,2.6146666666666665
Enya 🦋,Orinoco Flow,Enya,14EUcXXpqrC03Dzzdj8bGr,59,266333,False,4.438883333333333
Enya 🦋,Watermark - 2009 Remaster,Enya,2XkWsVewOXOhSwWCQx2tR8,65,145773,False,2.42955
Enya 🦋,Caribbean Blue,Enya,6qNQcYitWE3mY2WDaTv6Kc,60,238599,False,3.97665
Enya 🦋,May It Be,Enya,3KVYnzoUM52k5Jiv6OCATf,0,212333,False,3.538883333333333
COLDPLAY ❄️,Don't Panic,Coldplay,2QhURnm7mQDxBb5jWkbDug,72,136866,False,2.2811
COLDPLAY ❄️,Shiver,Coldplay,0qksx8mV28lztYIZ1om8ml,68,304200,False,5.07
COLDPLAY ❄️,Spies,Coldplay,2mLgOcRkEgq89j8WstUpui,62,318773,False,5.312883333333334
COLDPLAY ❄️,Parachutes,Coldplay,4qzoHxgp42ylb18ga1SWTL,58,46200,False,0.77
COLDPLAY ❄️,We Never Change,Coldplay,5TB6QgrF0RPIxSCGfRDLoe,67,249400,False,4.156666666666666
COLDPLAY ❄️,In My Place,Coldplay,2nvC4i2aMo4CzRjRflysah,77,226680,False,3.778
COLDPLAY ❄️,God Put a Smile upon Your Face,Coldplay,4hf0hL4kWyjWztZzVsM39V,64,297306,False,4.9551
COLDPLAY ❄️,Clocks,Coldplay,0BCPKOYdS2jbQ8iyB56Zns,86,307879,False,5.131316666666667
COLDPLAY ❄️,Warning Sign,Coldplay,4bPkBHKLKd9WHizsvM2zV3,66,331133,False,5.518883333333333
COLDPLAY ❄️,A Whisper,Coldplay,7KolrFGhfDi1JTSgQBT5sI,53,238333,False,3.9722166666666667
COLDPLAY ❄️,Square One,Coldplay,2zQIITgo6sc5ppOfPcH205,53,287634,False,4.7939
COLDPLAY ❄️,What If,Coldplay,39qRdHcl2tizWbzlM9kUlN,57,298519,False,4.975316666666667
COLDPLAY ❄️,White Shadows,Coldplay,0WWz2AaqxLoO0fa9ou6Fqc,54,328219,False,5.470316666666666
COLDPLAY ❄️,Fix You,Coldplay,7LVHVU3tWfcxj5aiPFEW4Q,86,295533,False,4.92555
COLDPLAY ❄️,Talk,Coldplay,4wzt5Rrk3W98pHXAqutuJw,69,311291,False,5.188183333333333
COLDPLAY ❄️,X&Y,Coldplay,2rxp56vVQp1zzumJ0eHLmw,56,274175,False,4.569583333333333
COLDPLAY ❄️,Speed of Sound,Coldplay,7clUVcSOtkNWa58Gw5RfD4,75,287906,False,4.7984333333333336
COLDPLAY ❄️,Swallowed in the Sea,Coldplay,2u2WL5N3KnQnykOZi3fxL6,56,239001,False,3.98335
COLDPLAY ❄️,Life in Technicolor,Coldplay,1rkbMXhEjIytsUGbhoR5pn,48,149133,False,2.48555
COLDPLAY ❄️,Viva La Vida,Coldplay,1mea3bSkSGXuIRvnydlB5b,87,242373,False,4.03955
COLDPLAY ❄️,Death and All His Friends,Coldplay,0guzngk1qWk5sgdYbThEGI,52,378853,False,6.314216666666667
COLDPLAY ❄️,Paradise,Coldplay,6nek1Nin9q48AVZcWs9e9D,85,278719,False,4.645316666666667
COLDPLAY ❄️,Every Teardrop Is a Waterfall,Coldplay,2U8g9wVcUu9wsg6i7sFSv8,71,240796,False,4.0132666666666665
COLDPLAY ❄️,Magic,Coldplay,23khhseCLQqVMCIT1WMAns,72,285014,False,4.750233333333333
COLDPLAY ❄️,Midnight,Coldplay,4GKk1uNzpxIptBuaY97Dkj,61,294666,False,4.9111
COLDPLAY ❄️,A Sky Full of Stars,Coldplay,0FDzzruyVECATHXKHFs9eJ,86,267866,False,4.464433333333333
COLDPLAY ❄️,Trouble In Town,Coldplay,45PqOIkZ9PdCjsCJQYzx9G,46,278906,True,4.648433333333333
COLDPLAY ❄️,🪐,Coldplay,1a3G9SNslcKsPAOuIikaxd,46,53184,False,0.8864
COLDPLAY ❄️,Higher Power,Coldplay,65OR4ywy8Cgs3FDHK82Idl,68,206681,False,3.4446833333333333
COLDPLAY ❄️,Humankind,Coldplay,23BO6YozrAXUta1buxFZ80,57,266704,False,4.4450666666666665
COLDPLAY ❄️,✨,Coldplay,1danObd53GynoY83wRz3Ua,43,53033,False,0.8838833333333334
COLDPLAY ❄️,Let Somebody Go,Coldplay,4cGqn0E8JCSY9gQllQj4Mf,66,241595,False,4.026583333333333
COLDPLAY ❄️,❤️,Coldplay,3oTYv0yShT4sjuPncoUXfK,55,188966,False,3.1494333333333335
COLDPLAY ❄️,People of The Pride,Coldplay,5ophZLHA9mwSZhQSmboyDN,56,217266,True,3.6211
COLDPLAY ❄️,Biutyful,Coldplay,2L2mM3rEO3arNIMQnb3dou,55,192394,False,3.206566666666667
COLDPLAY ❄️,🌎,Coldplay,0RbekAlUrwR6ZWJdwB3V4y,4,21388,False,0.35646666666666665
COLDPLAY ❄️,My Universe,Coldplay,46HNZY1i7O6jwTA7Slo2PI,75,226198,False,3.7699666666666665
COLDPLAY ❄️,♾,Coldplay,2wleRXcIPqltoDPLMH5WDa,49,226140,False,3.769
COLDPLAY ❄️,Coloratura,Coldplay,0jH7gF7KCk2Lom9gimaKms,52,617057,False,10.284283333333333
070 Shake ,Sunday Night,070 Shake,1R69FDYYnNvNOdigumPi7N,36,275213,True,4.586883333333334
070 Shake ,Bass for My Thoughts,070 Shake,047FzaHeN5Hgd1V0sDbZyv,25,415268,True,6.921133333333334
070 Shake ,Make It There,070 Shake,6V3qvCbKHRjni6hVbMEmC9,25,255346,True,4.255766666666666
070 Shake ,Stranger,070 Shake,4h4zus4mcSMyRKoqmglhSA,23,261250,False,4.354166666666667
070 Shake ,Guilty Conscience,070 Shake,0smgkpVia3VCXgY4qhVJvp,58,213333,False,3.55555
070 Shake ,Glitter,070 Shake,4DJ9ZxVFyv8AWdBmZnV0CN,54,256480,False,4.274666666666667
070 Shake ,Under The Moon,070 Shake,2IN5IspnDC534fzg16WtWF,48,207213,True,3.45355
070 Shake ,It's Forever - Interlude,The Ebonys,7ExC7pnEC8z1CNZAYLhnfN,0,17040,False,0.284
070 Shake ,Rewind,070 Shake,4xxidAHoXSKLNWPd5dEGrd,26,145632,True,2.4272
070 Shake ,Be Myself,070 Shake,2BwInEkGsBWGjhVXvTlPvH,19,249991,True,4.166516666666666
070 Shake ,Accusations,070 Shake,4uexcsJVOIsqiEZgshqKUy,35,279706,True,4.661766666666667
070 Shake ,My Night (feat. 070 Shake),Keys N Krates,3eMWOXPFCICZrRlKvwSlLi,0,185625,False,3.09375
070 Shake ,Them Dead,070 Shake,0mDTa32CJhRduyiw127R2U,13,347350,True,5.789166666666667
070 Shake ,I Laugh When I'm With Friends But Sad When I'm Alone,070 Shake,7AIOgXmv6jz4NBDxA8d0tc,35,204000,True,3.4
070 Shake ,Somebody Like Me,070 Shake,748wgFiJ7NrEH11UvOyzns,30,204146,True,3.402433333333333
070 Shake ,Keep Up (feat. 070 Shake & 070 Malick),070,21bjA5FwtW90Wdtm5ygsMg,21,210076,True,3.5012666666666665
070 Shake ,Nice To Have,070 Shake,3TrvMKpRrjbfsgbqp8WIBu,46,232453,True,3.874216666666667
070 Shake ,Daydreamin,070 Shake,5ZK5CKc5KoqxzJPTX4fPf4,32,168000,True,2.8
070 Shake ,Microdosing,070 Shake,24yb4Wz0iBvBNOaIW2dVOD,37,219093,False,3.65155
070 Shake ,Mirrors,070 Shake,6YlCxdJyzDlDnUj0d72NoB,29,266520,True,4.442
070 Shake ,Flight319,070 Shake,7p7TD0DYdVolKyKAjFxYTc,42,201746,False,3.362433333333333
070 Shake ,Rocketship,070 Shake,7AYUU650rqKD75E6nNpBm4,36,184466,False,3.0744333333333334
070 Shake ,Through the Speakers (feat. 070 Shake & Phi),070,7jFZjQpcksJKOshefDDmzI,18,214569,True,3.57615
070 Shake ,The Pines,070 Shake,0uTw7TNnYn64XmCAo5jr0c,39,213613,False,3.560216666666667
070 Shake ,Lost In Love,070 Shake,7r4K6YjFQp46L82alPeEaT,26,202613,True,3.3768833333333332
070 Shake ,Terminal B,070 Shake,31kGgx2ZhRSKtQz7uNEdA1,36,330586,True,5.509766666666667
070 Shake ,Don't Break The Silence,070 Shake,7fTEiF3rNCc8TDagCAXjhd,33,104573,False,1.7428833333333333
070 Shake ,SCAR,070 Shake,1k9bH40gL6lCMIgHOsTDP8,35,186677,False,3.111283333333333
070 Shake ,"Remember the Days (feat. Razsy Beats, Ralphy River, 070 Shake, Beheard, Phi & Treee Safari)",070,3FXIHM3aqkmu0MDOjMFCrb,11,347663,True,5.794383333333333
070 Shake ,Intro to Die,070,0bn0nfTJppoYH0W9SgQ6mE,4,73508,True,1.2251333333333334
070 Shake ,"Crown (feat. Ralphy River, Hack, 070 Shake, Phi & Treee Safari)",070,4SjyFR0A4woEqCS67qrLMi,5,277080,True,4.618
070 Shake ,Morrow,070 Shake,3sIoWQZbJqUKj5iELz8eTA,51,246626,True,4.110433333333333
070 Shake ,"Honey (feat. 070 Shake, Ralphy River, Hack & Treee Safari)",070,4jqRYTT6P7aMw5d9aK4Frr,27,395650,True,6.594166666666666
Modus Vivendi,Come Around,070 Shake,0fl8Tsy98InF9qnM6vrZ60,35,96026,False,1.6004333333333334
Modus Vivendi,Divorce,070 Shake,7iqWypU3U1JmPGYuSFg8gd,35,219386,False,3.656433333333333
Inner World,One of My Favorite Prayers,Dalai Lama,4p5Zzwbbrqw9ZLvYDiO8GK,0,239291,False,3.988183333333333
Inner World,The Buddha,Dalai Lama,1IGylQbvADGiONUsE7pljI,0,260103,False,4.33505
Inner World,Compassion,Dalai Lama,7hJaVrUlGrWTEPhEyBuiSF,0,235460,False,3.9243333333333332
Inner World,Courage,Dalai Lama,4hj7Vr8nOhkodONnbuUPGa,0,258388,False,4.306466666666667
Inner World,Ama La,Dalai Lama,3T8pk7tGUjVLwO3I7NaxKJ,0,331905,False,5.53175
Inner World,Healing,Dalai Lama,3fZGbEsZvcCuBRfU0QvdHB,0,182055,False,3.03425
Inner World,Wisdom,Dalai Lama,1J4xsmDKHhk7bkb3nlbpBv,0,199038,False,3.3173
Inner World,Purification,Dalai Lama,4WHrELhHslBBaGaTDXiM9h,0,198405,False,3.30675
Inner World,Protection,Dalai Lama,42mrac7nw6xGixUvvBuTjl,0,171351,False,2.85585
Inner World,Children,Dalai Lama,7wIICDjJyC9ZJCpuB6rEuy,0,153820,False,2.5636666666666668
Inner World,Humanity,Dalai Lama,1a7OeSmx3Gwnl0jT7pQvg3,0,293721,False,4.89535
Gabe Pigeé Morphology,Strange,Gabe Pigeé,0SopQKxsk1puts8faoq0CD,0,109875,False,1.83125
Gabe Pigeé Morphology,2 Easy,Gabe Pigeé,7vvvFCMbfuh74rDWhOXPB5,0,264380,False,4.406333333333333
Gabe Pigeé Morphology,Game Changer,Gabe Pigeé,7Ii3dVk5eAkR8vt0eUgWaq,0,201965,False,3.3660833333333335
Gabe Pigeé Morphology,Favor,Gabe Pigeé,2JVaIT5ODpfqTHi2swviiz,0,205030,False,3.4171666666666667
Gabe Pigeé Morphology,Hallejuah,Gabe Pigeé,3NDx3OgII7S98EEOfQcySY,0,196253,False,3.2708833333333334
Gabe Pigeé Morphology,Your Will,Gabe Pigeé,0juUT1MHVOIAoBws90FTBD,0,210928,False,3.5154666666666667
Gabe Pigeé Morphology,No Y.O.L.O,Gabe Pigeé,3vG8weU2jOMqH4lxcaRIhO,0,158915,False,2.6485833333333333
Gabe Pigeé Morphology,Y.L.M.,Gabe Pigeé,7xB5pUXt9HHxrJcFd0iSTm,0,167785,False,2.7964166666666666
